,0
10001,6.8860776e-05
10002,0.9999558
10003,3.494448e-05
10004,0.76710355
10005,3.4447487e-05
10006,3.295117e-05
10007,0.9999708
10008,3.5698577e-05
10009,2.2474192e-06
10010,0.00013580848
10011,6.7279194e-05
10012,0.99318063
10013,0.00086241384
10014,1.3635493e-05
10015,0.9971199
10016,8.561648e-05
10017,0.999997
10018,0.99999917
10019,0.9674914
10020,0.99998474
10021,0.9978472
10022,0.12675087
10023,0.0006073244
10024,0.0005360357
10025,0.99999845
10026,0.7387365
10027,0.9607214
10028,0.010681194
10029,0.9999995
10030,0.99973994
10031,1.6789396e-05
10032,4.2425258e-05
10033,3.8240305e-05
10034,0.80291545
10035,1.39914155e-05
10036,7.95702e-05
10037,7.0545493e-06
10038,0.9999964
10039,0.9854329
10040,0.8354777
10041,8.545791e-05
10042,7.2898256e-05
10043,0.00027369897
10044,0.9983223
10045,0.00012137198
10046,6.1962215e-05
10047,0.9989735
10048,0.19031453
10049,0.9982981
10050,0.0013140917
10051,0.0030634825
10052,0.11452518
10053,0.5824929
10054,1.3669631e-05
10055,6.625338e-05
10056,0.99998033
10057,0.99123764
10058,0.99976164
10059,0.9999893
10060,0.9999994
10061,0.99989927
10062,0.9861204
10063,0.9999448
10064,0.9800428
10065,0.99996936
10066,8.658729e-05
10067,0.90534264
10068,0.00020317054
10069,0.9981876
10070,0.00022171446
10071,5.8815913e-05
10072,0.00022503539
10073,0.00045746984
10074,0.99999917
10075,0.00508415
10076,1.892605e-05
10077,5.959567e-05
10078,2.599501e-05
10079,6.863781e-05
10080,0.9999994
10081,9.684048e-05
10082,0.92679274
10083,5.9582195e-05
10084,0.47729498
10085,0.9998124
10086,0.999992
10087,2.451466e-05
10088,0.015145039
10089,0.8280075
10090,1.9082074e-05
10091,0.9999987
10092,0.00023428765
10093,0.9993325
10094,6.740539e-05
10095,2.0078887e-05
10096,1.5338666e-05
10097,0.00033663877
10098,2.7849375e-05
10099,4.0516417e-05
10100,0.9998808
10101,0.99999976
10102,0.99959916
10103,0.11439623
10104,0.99999785
10105,0.8389418
10106,0.0008537116
10107,0.9999964
10108,0.907066
10109,0.00037894212
10110,0.00019938778
10111,0.99999046
10112,2.3350913e-05
10113,0.9999747
10114,0.9999883
10115,0.99999726
10116,3.387243e-05
10117,0.9999912
10118,0.9999981
10119,0.025105054
10120,0.0009991457
10121,8.600284e-06
10122,0.9347007
10123,4.1200256e-05
10124,0.97496855
10125,4.2469623e-05
10126,0.00015043121
10127,6.654949e-06
10128,0.99878055
10129,0.059302647
10130,0.997695
10131,0.00013237631
10132,1.866673e-05
10133,0.36988997
10134,0.99999964
10135,0.0025327948
10136,3.1782936e-05
10137,0.0049733846
10138,0.82267815
10139,0.00020883311
10140,0.9264508
10141,0.99999475
10142,3.252632e-05
10143,0.0030868072
10144,4.5644527e-05
10145,0.00040837663
10146,0.99999535
10147,3.3926128e-05
10148,0.00044248241
10149,0.0020831265
10150,0.99300075
10151,0.99832803
10152,6.828318e-05
10153,0.9999981
10154,0.9999964
10155,5.2288246e-06
10156,0.99999845
10157,0.0014796342
10158,2.1411006e-05
10159,8.712092e-05
10160,0.9999964
10161,0.9881896
10162,0.55677456
10163,3.5589565e-05
10164,7.9826095e-05
10165,0.99996114
10166,0.987386
10167,8.2233804e-05
10168,0.00010825252
10169,0.0009082015
10170,0.9999727
10171,0.00028829815
10172,0.99999356
10173,0.9999418
10174,9.014567e-05
10175,0.99999523
10176,5.397568e-06
10177,0.32410708
10178,2.8117702e-05
10179,0.0004066977
10180,0.9981876
10181,4.5959885e-05
10182,0.9951432
10183,0.9999471
10184,0.0042119767
10185,0.4081379
10186,1.3711815e-05
10187,0.00010861338
10188,0.00026543596
10189,2.741945e-05
10190,5.1907893e-05
10191,9.508849e-06
10192,2.690772e-05
10193,0.99999964
10194,2.7940565e-05
10195,1.8162906e-05
10196,4.4920238e-05
10197,0.99999905
10198,0.8538913
10199,0.00017377331
10200,0.9945682
10201,0.9999989
10202,0.49722517
10203,0.9999306
10204,5.7579673e-05
10205,0.00011484376
10206,8.8377645e-05
10207,0.00021819066
10208,0.9999987
10209,0.9994186
10210,0.9999976
10211,0.0012676222
10212,0.0004038577
10213,0.99999416
10214,0.999992
10215,0.00022021377
10216,1.2930793e-05
10217,0.99999106
10218,0.9097346
10219,2.760547e-05
10220,0.99998486
10221,0.99727744
10222,5.8336256e-05
10223,0.9441158
10224,0.0073429304
10225,1.35190385e-05
10226,0.99995947
10227,0.2389082
10228,0.00016169806
10229,0.99865675
10230,0.99999607
10231,1.2833017e-05
10232,0.00044057769
10233,0.059302647
10234,0.99979395
10235,8.147775e-05
10236,5.303278e-05
10237,5.1441326e-05
10238,0.0037978657
10239,0.105593346
10240,0.999843
10241,0.9996811
10242,0.9720661
10243,0.00015934312
10244,0.018424012
10245,0.99999964
10246,0.0005589001
10247,3.3678945e-05
10248,3.93842e-06
10249,0.99996924
10250,0.8623456
10251,1.271444e-05
10252,0.00013252294
10253,0.9895203
10254,2.7991426e-05
10255,0.2938785
10256,0.00024536246
10257,0.9999995
10258,0.45916712
10259,0.00054358185
10260,0.9999989
10261,0.0006233818
10262,0.9979346
10263,0.0006736931
10264,0.9999838
10265,0.9999796
10266,0.7260175
10267,0.002760808
10268,0.0010788676
10269,0.0016873151
10270,0.99997556
10271,0.99929833
10272,0.99617225
10273,0.00018594737
10274,3.043003e-05
10275,0.00023830551
10276,0.9999478
10277,8.214924e-06
10278,5.005806e-05
10279,0.99999356
10280,3.4590157e-05
10281,1.0567568e-05
10282,0.00015204506
10283,4.1898515e-05
10284,0.00051198725
10285,0.82420594
10286,0.999998
10287,1.8998891e-05
10288,0.99999905
10289,2.5157673e-05
10290,0.6164144
10291,0.01435056
10292,0.935227
10293,0.00030302338
10294,0.00033798168
10295,0.00072083797
10296,0.981671
10297,7.433939e-06
10298,0.1634675
10299,1.7662622e-05
10300,0.9999963
10301,0.7374214
10302,0.00021641834
10303,0.9999999
10304,4.3197346e-05
10305,0.00019583355
10306,0.00027099877
10307,0.99945563
10308,1.6553257e-05
10309,0.9935409
10310,0.9999989
10311,2.5450914e-05
10312,0.9985201
10313,0.00042264763
10314,4.1038973e-05
10315,0.9997191
10316,0.019699918
10317,0.902718
10318,1.12228045e-05
10319,0.9436648
10320,0.9970837
10321,0.99996316
10322,2.760547e-05
10323,0.9999938
10324,0.7226863
10325,1.9821798e-06
10326,0.00035796707
10327,0.9981876
10328,1.1050699e-05
10329,0.00018667679
10330,8.9814384e-05
10331,9.231913e-05
10332,0.00040411289
10333,3.6429068e-05
10334,4.7722497e-05
10335,0.00014854329
10336,8.596831e-06
10337,5.7664183e-05
10338,0.96121305
10339,0.00037146138
10340,0.00057743205
10341,0.9999951
10342,8.45308e-06
10343,7.161755e-05
10344,6.836013e-05
10345,7.5212233e-06
10346,0.99998975
10347,0.9999994
10348,0.9999999
10349,0.00134219
10350,5.815407e-05
10351,0.9996265
10352,0.9999875
10353,0.9369677
10354,0.39515635
10355,0.99999964
10356,0.00084284466
10357,0.010649079
10358,3.359074e-05
10359,2.376096e-05
10360,0.00018445942
10361,0.0059898365
10362,0.00010770741
10363,1.7146462e-05
10364,0.00020435487
10365,5.565236e-06
10366,3.61857e-05
10367,3.1284297e-05
10368,4.019384e-05
10369,0.033013627
10370,0.79538274
10371,0.9999962
10372,2.4506082e-05
10373,1.2767697e-05
10374,0.9999896
10375,0.9999666
10376,1.2903901e-05
10377,0.999997
10378,2.4480503e-05
10379,6.834579e-05
10380,0.9971565
10381,2.9968844e-05
10382,0.068283595
10383,0.14570567
10384,0.99996793
10385,3.7987986e-05
10386,0.13898937
10387,0.99996626
10388,0.0001771945
10389,0.9999958
10390,0.00049798546
10391,0.05264986
10392,0.99986887
10393,0.0029467524
10394,0.3347137
10395,5.5554476e-05
10396,8.10159e-06
10397,0.9995453
10398,0.99943835
10399,0.6863624
10400,0.99998724
10401,2.760547e-05
10402,0.9999707
10403,0.99975437
10404,0.00048299154
10405,0.9986297
10406,0.99997175
10407,5.6175136e-06
10408,0.8124443
10409,0.9999944
10410,5.771221e-06
10411,0.9999987
10412,0.040232062
10413,0.0005162083
10414,0.00010955443
10415,3.61857e-05
10416,0.0030990383
10417,0.99993694
10418,0.21190882
10419,0.99999666
10420,0.9999994
10421,0.00015467101
10422,2.760547e-05
10423,0.9999912
10424,7.519512e-05
10425,0.92157704
10426,0.9946668
10427,8.8047396e-05
10428,0.9441158
10429,0.013896001
10430,0.003156256
10431,7.52991e-05
10432,1.5039198e-05
10433,0.13368323
10434,0.99999297
10435,0.00080852886
10436,0.07003211
10437,3.85454e-05
10438,4.3918517e-05
10439,0.700176
10440,0.00037613124
10441,2.605204e-05
10442,7.530841e-06
10443,3.19715e-05
10444,3.206827e-05
10445,4.126651e-05
10446,0.9999753
10447,0.99401593
10448,0.9999968
10449,7.648144e-05
10450,0.05499468
10451,3.1957727e-05
10452,0.0007332227
10453,6.8073687e-06
10454,3.201339e-05
10455,0.0011060523
10456,4.5680365e-05
10457,8.941248e-06
10458,2.9329965e-05
10459,0.99983287
10460,4.2844928e-05
10461,0.0004940105
10462,2.6811413e-05
10463,1.252965e-05
10464,3.4186593e-05
10465,3.2981006e-05
10466,0.9999651
10467,0.9885866
10468,0.9999993
10469,0.13608631
10470,5.7298734e-05
10471,1.583249e-05
10472,0.0001276076
10473,0.9999914
10474,0.967005
10475,4.8157075e-05
10476,4.0413885e-05
10477,0.99988353
10478,1.1429046e-05
10479,0.99882334
10480,5.2923015e-06
10481,0.00010582209
10482,0.9992292
10483,0.99999595
10484,0.9769627
10485,0.9999442
10486,0.18994732
10487,6.4733326e-06
10488,8.540406e-06
10489,0.9999939
10490,4.734689e-05
10491,0.9970789
10492,1.903558e-05
10493,5.198929e-05
10494,0.0044840868
10495,0.9998565
10496,0.9999844
10497,0.99993443
10498,0.9999808
10499,0.0003348693
10500,0.05335497
10501,0.001964197
10502,4.191322e-05
10503,0.99970883
10504,0.12143471
10505,3.61857e-05
10506,0.0002929818
10507,2.3934372e-05
10508,0.99853134
10509,5.6568068e-05
10510,4.8098562e-05
10511,8.283771e-05
10512,0.9999856
10513,0.9999918
10514,0.9999994
10515,0.9999819
10516,5.1429608e-05
10517,1.7777651e-05
10518,0.3215207
10519,0.074202545
10520,0.0017789942
10521,0.99992263
10522,0.002080912
10523,0.706082
10524,0.9999769
10525,0.6972666
10526,1.4543382e-05
10527,4.347479e-06
10528,7.151224e-05
10529,0.9999987
10530,0.99997926
10531,0.0002590268
10532,4.107977e-05
10533,0.99989843
10534,0.98549694
10535,6.6341956e-05
10536,2.4465686e-05
10537,2.6420505e-05
10538,0.98376715
10539,4.820615e-05
10540,0.99608696
10541,0.9999933
10542,0.999678
10543,0.99950004
10544,0.07047282
10545,0.999944
10546,0.00011065918
10547,0.0003954915
10548,0.99894184
10549,2.8648043e-05
10550,0.9520318
10551,0.9970222
10552,6.861961e-05
10553,0.02015909
10554,8.779436e-05
10555,0.18620865
10556,0.9981741
10557,2.8846855e-05
10558,0.00030411506
10559,0.99999595
10560,0.9997813
10561,0.018749982
10562,0.0006220553
10563,6.303089e-05
10564,2.6575735e-05
10565,0.0715632
10566,0.99999905
10567,0.9999982
10568,0.9986205
10569,4.5736157e-05
10570,0.9999956
10571,0.9999896
10572,5.949442e-05
10573,0.20107849
10574,0.9996822
10575,8.373836e-05
10576,0.99999654
10577,0.9998598
10578,1.688875e-05
10579,0.9808061
10580,0.5861934
10581,0.0005519987
10582,0.96252066
10583,0.0002142672
10584,0.9999846
10585,0.81561375
10586,1.2462318e-05
10587,0.0001884516
10588,6.3931407e-06
10589,0.99998426
10590,2.0953641e-05
10591,0.0025256996
10592,0.00027001844
10593,2.376078e-05
10594,1.4557132e-05
10595,0.99996805
10596,1.231787e-05
10597,0.99999595
10598,0.9999492
10599,0.0067927334
10600,6.8240606e-06
10601,0.00016520465
10602,2.1628726e-05
10603,0.99933904
10604,0.9999833
10605,0.09077661
10606,4.893001e-05
10607,0.7602054
10608,0.9876252
10609,0.9935063
10610,0.0011812121
10611,0.99998176
10612,0.0012718659
10613,0.99988353
10614,5.779725e-06
10615,0.0014486946
10616,0.00014278895
10617,0.99994826
10618,0.9921559
10619,4.6903067e-05
10620,0.00048333168
10621,1.761122e-05
10622,0.0031105992
10623,8.664075e-06
10624,9.9218e-06
10625,0.00013121584
10626,0.00017118148
10627,0.003414255
10628,1.7033892e-05
10629,7.437983e-05
10630,0.9999937
10631,6.355551e-05
10632,0.9843881
10633,9.827545e-06
10634,2.760547e-05
10635,0.00010874053
10636,0.99997735
10637,3.9626117e-05
10638,0.011120152
10639,0.9731199
10640,1.4156448e-05
10641,7.7987555e-05
10642,0.06778437
10643,0.5858796
10644,3.6800444e-05
10645,0.2211915
10646,0.00016921313
10647,2.1374955e-05
10648,0.0299387
10649,0.9999995
10650,0.0027229167
10651,0.02038782
10652,0.9414752
10653,6.0150523e-05
10654,0.90310305
10655,0.99884653
10656,0.98716265
10657,0.99998784
10658,3.5085497e-05
10659,0.99829656
10660,2.6780443e-05
10661,0.00011229619
10662,0.00055433065
10663,0.9998603
10664,5.20059e-05
10665,7.571405e-05
10666,2.760547e-05
10667,2.3845974e-05
10668,0.9994252
10669,0.0012001947
10670,0.9999888
10671,0.999476
10672,0.9853345
10673,4.5774468e-05
10674,0.9999901
10675,7.3968044e-06
10676,4.794003e-05
10677,0.99294335
10678,6.395952e-06
10679,7.4654694e-05
10680,0.019800812
10681,0.9999875
10682,1.2490303e-05
10683,0.015449265
10684,0.9999933
10685,0.0006397335
10686,3.8740265e-05
10687,5.9432023e-06
10688,0.9988305
10689,0.022368617
10690,0.00022621383
10691,3.043003e-05
10692,0.87207484
10693,0.0012775084
10694,8.744527e-06
10695,8.214868e-06
10696,1.3794682e-05
10697,0.072880566
10698,3.4182325e-05
10699,0.99999774
10700,0.9999951
10701,0.32780412
10702,0.03743837
10703,0.999998
10704,0.99999213
10705,2.760547e-05
10706,6.229874e-05
10707,0.00018309454
10708,0.9678467
10709,0.99960715
10710,0.9998965
10711,2.6255912e-05
10712,0.9996964
10713,0.9412836
10714,0.99999034
10715,0.99995625
10716,5.7492103e-05
10717,0.99618065
10718,9.081358e-06
10719,0.9999931
10720,0.00040028297
10721,0.999982
10722,0.0015313545
10723,0.9999049
10724,0.00023523561
10725,0.9977951
10726,1.3470674e-05
10727,0.018704832
10728,0.9998915
10729,9.736679e-05
10730,2.760547e-05
10731,5.006015e-06
10732,0.99994373
10733,3.6306228e-05
10734,0.026267255
10735,0.0002862817
10736,0.9992741
10737,1.7908253e-05
10738,0.99999964
10739,4.1361935e-05
10740,0.71935403
10741,0.9999994
10742,0.0003496875
10743,0.0042297514
10744,0.012503222
10745,3.08981e-06
10746,0.008588749
10747,0.00071115646
10748,2.0647964e-05
10749,0.00011547991
10750,0.9999982
10751,0.9988238
10752,0.00024675246
10753,0.00021747057
10754,0.99978656
10755,0.99903786
10756,0.99995315
10757,0.00030767618
10758,0.006187399
10759,0.9999975
10760,0.9999927
10761,0.047024637
10762,0.9996024
10763,0.00010011096
10764,0.9999815
10765,0.99996936
10766,0.999961
10767,0.6103667
10768,0.9999943
10769,7.877859e-05
10770,0.99999917
10771,0.97965825
10772,0.023183553
10773,0.9902199
10774,0.00253111
10775,0.005076647
10776,9.026868e-05
10777,4.7251804e-05
10778,0.810608
10779,0.00011292534
10780,0.9995716
10781,7.447672e-05
10782,0.0003720321
10783,0.999977
10784,1.4765179e-05
10785,0.9997975
10786,2.1183432e-05
10787,6.346406e-05
10788,0.99889296
10789,4.802578e-05
10790,1.4449238e-05
10791,1.8463006e-05
10792,0.007968826
10793,0.00024748806
10794,0.9971084
10795,0.99997437
10796,2.028169e-05
10797,0.9999721
10798,0.9998267
10799,7.127763e-05
10800,0.00020483497
10801,0.9845309
10802,0.99999905
10803,6.431746e-05
10804,0.9997789
10805,0.9999999
10806,2.760547e-05
10807,0.00010113273
10808,1.6668024e-05
10809,5.147185e-05
10810,0.8541712
10811,0.014172446
10812,6.0752745e-06
10813,0.0032135535
10814,8.704681e-06
10815,0.9261082
10816,0.7066613
10817,0.9999174
10818,0.00074693456
10819,0.00015989652
10820,7.542112e-05
10821,0.9999176
10822,4.2796783e-05
10823,0.99854493
10824,0.35744983
10825,0.1557761
10826,9.405464e-05
10827,5.167497e-05
10828,3.0428519e-05
10829,0.49933678
10830,2.8298882e-05
10831,0.035058245
10832,0.0002420982
10833,0.99999106
10834,0.00024262718
10835,2.2406935e-05
10836,0.025457304
10837,0.30557495
10838,0.99999595
10839,8.8672175e-05
10840,0.00033524624
10841,0.32463124
10842,0.00017377331
10843,2.1880942e-05
10844,2.9175695e-05
10845,0.0015261314
10846,3.943221e-05
10847,0.8692675
10848,5.4597344e-06
10849,3.789424e-05
10850,5.445965e-05
10851,7.405893e-05
10852,2.517219e-05
10853,0.999997
10854,2.760547e-05
10855,0.9997069
10856,0.0009796447
10857,0.99747
10858,4.2979158e-05
10859,0.9999541
10860,3.2252257e-05
10861,6.46301e-05
10862,0.117780104
10863,0.99915946
10864,2.357707e-05
10865,2.0984657e-05
10866,1.4221617e-05
10867,0.000113890615
10868,8.4308434e-05
10869,0.0013060189
10870,1.4270404e-05
10871,9.160059e-06
10872,0.9112065
10873,7.946203e-06
10874,0.9999553
10875,1.8617466e-05
10876,0.99998856
10877,0.994799
10878,8.468315e-06
10879,0.9999901
10880,0.00035540186
10881,0.99999654
10882,6.303089e-05
10883,0.5116471
10884,1.9543788e-05
10885,0.9999118
10886,0.9944319
10887,0.99974984
10888,0.9999937
10889,0.010395429
10890,0.99999726
10891,0.999997
10892,5.9505717e-05
10893,0.00075015886
10894,0.99999666
10895,0.000378469
10896,0.00041314078
10897,0.9999888
10898,0.99852437
10899,0.0012672673
10900,5.5076198e-05
10901,0.67817014
10902,0.00013530489
10903,0.999948
10904,1.7472405e-05
10905,0.03455257
10906,7.3968044e-06
10907,0.9999901
10908,0.9999944
10909,0.9998739
10910,0.00043029408
10911,0.99996376
10912,0.00010971774
10913,3.704569e-05
10914,0.0012703973
10915,0.28178987
10916,0.9999771
10917,0.99831885
10918,0.9999752
10919,0.9999956
10920,0.99997735
10921,0.6212322
10922,0.9214638
10923,0.99952483
10924,0.9999026
10925,0.0066266772
10926,0.9994325
10927,0.9999994
10928,0.051373426
10929,6.9822368e-06
10930,0.00017550678
10931,0.00024189173
10932,7.651624e-05
10933,1.4394717e-05
10934,5.6103374e-05
10935,0.00055934745
10936,0.99999833
10937,0.0027882047
10938,1.2838955e-05
10939,0.9984376
10940,0.00014703782
10941,1.2052088e-05
10942,0.000108687775
10943,1.8606353e-05
10944,0.9986242
10945,0.0006257345
10946,0.99869734
10947,0.90902746
10948,0.000989941
10949,1.777584e-05
10950,0.9999759
10951,0.897412
10952,9.568909e-05
10953,0.04985799
10954,0.9999993
10955,0.9999826
10956,1.0910547e-05
10957,0.999992
10958,0.05349629
10959,6.707093e-06
10960,0.9983026
10961,0.000108600434
10962,0.5053709
10963,0.00035505794
10964,0.0008413963
10965,6.401579e-05
10966,0.0013326374
10967,0.004697195
10968,0.00033728642
10969,2.6813252e-05
10970,0.9926165
10971,8.037468e-05
10972,0.01179601
10973,0.00048341506
10974,1.624158e-05
10975,0.99998605
10976,0.974974
10977,1.3743437e-06
10978,0.99999404
10979,7.5545e-05
10980,0.00035505794
10981,0.0008131349
10982,0.99999845
10983,0.9799484
10984,2.8799795e-05
10985,0.99998355
10986,0.94663
10987,0.01336279
10988,9.50059e-05
10989,0.00010104685
10990,0.998808
10991,0.00689216
10992,0.9999163
10993,0.00090040115
10994,0.99994254
10995,2.5521933e-05
10996,0.0010877397
10997,0.97582597
10998,1.9453695e-05
10999,0.0009187921
11000,0.9977592
11001,3.3926128e-05
11002,0.0006876558
11003,0.9999989
11004,0.0006957949
11005,1.7910643e-05
11006,0.99365824
11007,9.150061e-06
11008,1.652474e-05
11009,1.4062247e-05
11010,0.9999902
11011,0.0019608214
11012,0.30722982
11013,0.08195294
11014,0.00044644644
11015,0.7349694
11016,7.3649404e-05
11017,7.4671356e-05
11018,0.9999944
11019,0.00011414176
11020,1.2207651e-05
11021,0.5221435
11022,0.9999707
11023,3.564279e-06
11024,0.0008751595
11025,0.00010776773
11026,0.96693856
11027,0.0051206895
11028,6.7465458e-06
11029,0.99994373
11030,0.017057225
11031,0.003014809
11032,1.20767445e-05
11033,0.9999857
11034,0.9986695
11035,0.99999297
11036,7.0931346e-05
11037,5.663051e-06
11038,0.9999964
11039,8.545204e-05
11040,0.99690104
11041,0.12041666
11042,4.9243023e-05
11043,0.11923769
11044,0.00010869928
11045,0.9999572
11046,0.00036656176
11047,0.99980277
11048,1.0488892e-05
11049,0.9999665
11050,0.71170676
11051,0.99999046
11052,5.6680878e-05
11053,3.891838e-05
11054,0.02098466
11055,0.44482931
11056,1.33388385e-05
11057,0.00014384613
11058,1.3415702e-05
11059,4.4051525e-05
11060,0.0011151232
11061,0.00025033945
11062,0.9999999
11063,0.9999933
11064,1.0476106e-05
11065,0.9165874
11066,0.9993311
11067,0.9989955
11068,0.9999958
11069,1.2068719e-05
11070,0.9994968
11071,0.99995637
11072,2.1268186e-05
11073,0.011070793
11074,0.58665055
11075,0.9774179
11076,0.004227352
11077,0.9999963
11078,8.325498e-05
11079,0.0030410471
11080,0.00020704475
11081,0.0008952945
11082,3.2517204e-05
11083,7.498446e-05
11084,0.003294914
11085,1.8357225e-05
11086,0.0003073519
11087,9.479612e-06
11088,0.9153604
11089,0.0001509495
11090,0.9999989
11091,0.995615
11092,6.84427e-05
11093,0.008195856
11094,6.842398e-05
11095,8.340182e-05
11096,0.000702784
11097,1.0488922e-05
11098,0.9829747
11099,0.99999833
11100,3.3536486e-05
11101,7.688839e-05
11102,3.5641467e-06
11103,0.00039679796
11104,4.0554107e-05
11105,9.0803005e-05
11106,0.00088552764
11107,1.8178831e-05
11108,0.29672164
11109,0.9999728
11110,1.6841337e-05
11111,4.481259e-05
11112,0.9079039
11113,0.99727243
11114,0.9987741
11115,0.9999987
11116,0.00021947386
11117,0.00041723362
11118,0.999193
11119,5.215037e-05
11120,2.7275804e-05
11121,2.0700723e-05
11122,0.99999034
11123,0.5343062
11124,0.00020347354
11125,5.8568865e-05
11126,0.9999939
11127,0.00022769612
11128,1.4848277e-05
11129,2.9386269e-05
11130,7.6057295e-06
11131,0.99998677
11132,1.3102044e-05
11133,4.9652044e-05
11134,0.9999994
11135,0.9999974
11136,1.45392905e-05
11137,0.99968827
11138,0.99949026
11139,0.8883781
11140,0.0022679716
11141,9.886918e-06
11142,0.018230353
11143,5.8672326e-06
11144,2.760547e-05
11145,0.00017171672
11146,0.99978155
11147,0.0029528318
11148,0.97923034
11149,0.99999964
11150,0.8403448
11151,4.7319536e-05
11152,0.40048507
11153,0.9999994
11154,2.2791084e-05
11155,0.99999416
11156,0.9996226
11157,0.2119914
11158,2.2526017e-05
11159,0.9998574
11160,0.9977137
11161,0.0009041132
11162,0.99999666
11163,0.000102371
11164,0.0004172925
11165,0.014178703
11166,4.0413885e-05
11167,0.9999796
11168,0.99965787
11169,0.9999584
11170,0.028895296
11171,0.8371143
11172,1.1780733e-05
11173,0.76165557
11174,1.3844077e-05
11175,1.9569394e-05
11176,1.9081837e-05
11177,0.99604285
11178,0.99999154
11179,0.010342151
11180,0.9999989
11181,0.00020554906
11182,0.99975437
11183,5.6455697e-06
11184,2.6084655e-05
11185,0.99999833
11186,5.5007035e-06
11187,9.278522e-06
11188,0.0033829806
11189,0.34857023
11190,0.0020826003
11191,0.999995
11192,0.9999492
11193,0.006626505
11194,0.00030758584
11195,1.7713835e-05
11196,1.2327224e-05
11197,1.7997038e-05
11198,0.010571357
11199,0.0039315904
11200,0.4115721
11201,5.0375078e-05
11202,0.99936193
11203,8.2573584e-05
11204,0.99997044
11205,6.477287e-05
11206,0.99557906
11207,1.3665136e-05
11208,3.2939202e-05
11209,7.317211e-05
11210,0.99996436
11211,6.8183435e-05
11212,9.808603e-05
11213,0.00020230877
11214,0.00014021674
11215,0.0002200784
11216,3.808799e-05
11217,0.9950245
11218,4.364962e-05
11219,0.9999987
11220,5.537263e-05
11221,0.99976283
11222,1.683347e-05
11223,0.9999895
11224,0.000489837
11225,0.98770696
11226,4.5359226e-05
11227,5.3087428e-05
11228,0.9985922
11229,0.9999956
11230,0.06551897
11231,0.99288976
11232,0.99995446
11233,4.710985e-06
11234,0.9999883
11235,7.315857e-05
11236,2.2925844e-05
11237,0.00037617984
11238,0.24743335
11239,0.00015017983
11240,0.9999993
11241,0.8161734
11242,0.9856893
11243,2.2762042e-05
11244,5.745652e-06
11245,3.9280916e-05
11246,0.48437926
11247,0.0002996049
11248,0.9999994
11249,3.5278248e-05
11250,9.047878e-06
11251,0.0006477352
11252,0.005678891
11253,0.9999763
11254,3.35219e-05
11255,0.9999567
11256,0.9999999
11257,5.3076037e-05
11258,0.0013592422
11259,1.3866949e-05
11260,0.00045761594
11261,0.9999989
11262,0.00016771366
11263,0.0004285625
11264,2.6718097e-05
11265,0.9999815
11266,0.99978775
11267,5.7241964e-06
11268,9.372927e-05
11269,5.4370495e-05
11270,1.8354547e-05
11271,0.9096889
11272,0.99941075
11273,0.99694026
11274,0.00046998946
11275,1.2683075e-05
11276,0.99997973
11277,0.0064585437
11278,0.9993362
11279,0.91973424
11280,0.9999988
11281,1.3209413e-05
11282,0.9999989
11283,0.0075850403
11284,0.99999905
11285,1.2108227e-05
11286,0.0001676828
11287,0.87612367
11288,0.00053182617
11289,2.0709766e-05
11290,0.63633305
11291,0.9999993
11292,2.1037215e-05
11293,0.000110968474
11294,2.760547e-05
11295,0.9999988
11296,8.425089e-05
11297,0.072098695
11298,3.182248e-05
11299,0.0063313334
11300,2.3449591e-05
11301,0.7066613
11302,0.00020995914
11303,9.818008e-05
11304,6.330739e-05
11305,0.99990535
11306,6.303089e-05
11307,0.99999917
11308,0.8233636
11309,1.0547543e-05
11310,0.0046725282
11311,3.5194138e-05
11312,0.9999752
11313,0.9693952
11314,0.9994332
11315,0.44852242
11316,0.0029092971
11317,0.9999788
11318,0.9954922
11319,8.1410435e-06
11320,0.41124547
11321,0.0009011788
11322,2.1685462e-05
11323,0.99997914
11324,0.999803
11325,0.00028512487
11326,0.92638206
11327,0.07351719
11328,3.484492e-05
11329,0.00015158083
11330,0.99979824
11331,6.707093e-06
11332,2.2909999e-05
11333,5.827576e-05
11334,0.9995913
11335,1.1087265e-05
11336,0.57693166
11337,0.99995875
11338,6.431512e-05
11339,0.9999442
11340,0.9999058
11341,0.99419564
11342,9.975862e-06
11343,0.9999933
11344,0.9997918
11345,2.0108397e-05
11346,0.012605289
11347,0.99999917
11348,0.90920204
11349,0.9760969
11350,0.9994856
11351,0.00014921706
11352,3.3086413e-05
11353,1.9112176e-05
11354,1.5003371e-05
11355,0.000594567
11356,3.0265357e-05
11357,0.99991035
11358,0.10591547
11359,0.979802
11360,1.3635493e-05
11361,0.99995947
11362,0.999992
11363,1.7729484e-05
11364,0.9999529
11365,6.121545e-05
11366,0.9999373
11367,0.999995
11368,0.18746708
11369,0.99998224
11370,0.0066724136
11371,0.99983394
11372,0.99999857
11373,0.9994716
11374,4.247359e-05
11375,0.9999987
11376,0.0004902696
11377,0.9999865
11378,0.9999789
11379,8.948542e-05
11380,0.0022632526
11381,0.00019783738
11382,0.0012518782
11383,5.642702e-05
11384,0.016382711
11385,0.00015562997
11386,0.99999475
11387,0.99998796
11388,0.0013464264
11389,0.9813169
11390,0.9999999
11391,0.99999845
11392,0.00033867417
11393,0.99999964
11394,3.52075e-05
11395,4.9770082e-05
11396,0.00310746
11397,0.0019219404
11398,0.999863
11399,0.9999999
11400,0.94836724
11401,0.99961495
